car_brand,ad_price,ad_title,ad_source,ad_url,car_color,car_model,reservoir,image
FIAT,"12,590 €","FIAT 500 (2E GENERATION)
II (2) 1.0 70 4CV BSG LOUNGE
Crossover Black métallisé",FIAT 500 (2E GENERATION) II (2) 1.0 70 4CV BSG LOUNGE neuve Hybride essence électrique 3 portes Neuilly-sur-Marne (Île-de-France),https://www.promoneuve.fr/annonce/fiat-500-2e-generation-neuve-557870343128343.html,Crossover Black métallisé,500,35 L,https://photoref.carboatservices.fr/RklBVA==/NTAw/b10ceba1f2f4c44f461c23371051dba2/Mg==/33d3660aa36294aeff81d615057c1586.png
RENAULT,"20,990 €","RENAULT MEGANE 4 ESTATE
IV (2) ESTATE 1.5 BLUE DCI 115 INTENS 21B
Peinture Noir Etoile",RENAULT MEGANE 4 ESTATE IV (2) ESTATE 1.5 BLUE DCI 115 INTENS 21B neuve Diesel 5 portes Montpellier (Occitanie),https://www.promoneuve.fr/annonce/renault-megane-4-estate-neuve-203118156065829.html,Peinture Noir Etoile,MEGANE,45 L,https://image.promoneuve.fr/648x365/203118156065829_STANDARD_0.jpg
RENAULT,"25,490 €","RENAULT MEGANE 4 ESTATE
IV (2) ESTATE 1.5 BLUE DCI 115 R.S. LINE EDC
Peinture Bleu Iron",RENAULT MEGANE 4 ESTATE IV (2) ESTATE 1.5 BLUE DCI 115 R.S. LINE EDC neuve Diesel 5 portes Mareil-Marly (Île-de-France),https://www.promoneuve.fr/annonce/renault-megane-4-estate-neuve-535646631788691.html,Peinture Bleu Iron,MEGANE,45 L,https://image.promoneuve.fr/648x365/535646631788691_STANDARD_0.jpg
RENAULT,"18,590 €","RENAULT TWINGO 3
III (2) ELECTRIQUE VIBES - ACHAT INTEGRAL
Peinture Blanc Quartz",RENAULT TWINGO 3 III (2) ELECTRIQUE VIBES - ACHAT INTEGRAL neuve Electrique 5 portes Saint-Maximin-la-Sainte-Baume (Provence-Alpes-Côte d'Azur),https://www.promoneuve.fr/annonce/renault-twingo-3-neuve-221361886938535.html,Peinture Blanc Quartz,TWINGO,NC,https://image.promoneuve.fr/648x365/221361886938535_STANDARD_0.jpg
VOLKSWAGEN,"15,425 €","VOLKSWAGEN UP!
(2) E-UP 37 KWH
Noir Intense nacré",VOLKSWAGEN UP! (2) E-UP 37 KWH neuve Electrique 5 portes Tomblaine (Grand-Est),https://www.promoneuve.fr/annonce/volkswagen-up-neuve-477011128089543.html,Noir Intense nacré,"UP!
(2)",NC,https://photoref.carboatservices.fr/Vk9MS1NXQUdFTg==/VVAh/6fdd239b6c4d7d29b134b6a54e2f7950/Mg==/10b0298fb6c27255f7b37bcb1d852873.png
RENAULT,"23,490 €","RENAULT ZOE
(2) R135 ZEN ACHAT INTEGRAL MY21
Gris Titanium métallisé",RENAULT ZOE (2) R135 ZEN ACHAT INTEGRAL MY21 neuve Electrique 5 portes Saint-Maximin-la-Sainte-Baume (Provence-Alpes-Côte d'Azur),https://www.promoneuve.fr/annonce/renault-zoe-neuve-188743341812304.html,Gris Titanium métallisé,"ZOE
(2)",NC,https://image.promoneuve.fr/648x365/188743341812304_STANDARD_0.jpg
RENAULT,"22,990 €","RENAULT KADJAR
(2) 1.3 TCE 140 FAP LIMITED EDC
Peinture Gris Highland",RENAULT KADJAR (2) 1.3 TCE 140 FAP LIMITED EDC neuve Essence 5 portes Mareil-Marly (Île-de-France),https://www.promoneuve.fr/annonce/renault-kadjar-neuve-459000831102146.html,Peinture Gris Highland,"KADJAR
(2)",55 L,https://image.promoneuve.fr/648x365/459000831102146_STANDARD_0.jpg
RENAULT,"22,990 €","RENAULT ZOE
(2) R110 ZEN ACHAT INTEGRAL MY21
Bleu Céladon métallisé",RENAULT ZOE (2) R110 ZEN ACHAT INTEGRAL MY21 neuve Electrique 5 portes Le Mans (Pays de la Loire),https://www.promoneuve.fr/annonce/renault-zoe-neuve-881969337948679.html,Bleu Céladon métallisé,"ZOE
(2)",NC,https://image.promoneuve.fr/648x365/881969337948679_STANDARD_0.jpg
RENAULT,"20,990 €","RENAULT ZOE
(2) R135 EDITION ONE
Bleu Céladon métallisé",RENAULT ZOE (2) R135 EDITION ONE neuve Electrique 5 portes Gardanne (Provence-Alpes-Côte d'Azur),https://www.promoneuve.fr/annonce/renault-zoe-neuve-679229568707973.html,Bleu Céladon métallisé,"ZOE
(2)",NC,https://image.promoneuve.fr/648x365/679229568707973_STANDARD_0.jpg
RENAULT,"17,990 €","RENAULT ZOE
(2) R135 INTENS
Bleu Céladon métallisé",RENAULT ZOE (2) R135 INTENS neuve Electrique 5 portes Valenciennes (Hauts-de-France),https://www.promoneuve.fr/annonce/renault-zoe-neuve-889285845863004.html,Bleu Céladon métallisé,"ZOE
(2)",NC,https://image.promoneuve.fr/648x365/889285845863004_STANDARD_0.jpg
RENAULT,"18,480 €","RENAULT ZOE
(2) R110 ZEN ACHAT INTEGRAL
Bleu Céladon métallisé",RENAULT ZOE (2) R110 ZEN ACHAT INTEGRAL neuve Electrique 5 portes Noisy-le-Grand (Île-de-France),https://www.promoneuve.fr/annonce/renault-zoe-neuve-310683583195408.html,Bleu Céladon métallisé,"ZOE
(2)",NC,https://photoref.carboatservices.fr/UkVOQVVMVA==/Wk9F/42b9abec9fc9ef6eef5369cf20600e1c/Mg==/af0096d4709e3a0b89d03597a13aae19.png
RENAULT,"19,920 €","RENAULT KADJAR
(2) 1.3 TCE 140 FAP ZEN
Peinture Rouge Flamme",RENAULT KADJAR (2) 1.3 TCE 140 FAP ZEN neuve Essence 5 portes Sannois (Île-de-France),https://www.promoneuve.fr/annonce/renault-kadjar-neuve-804319977891315.html,Peinture Rouge Flamme,"KADJAR
(2)",55 L,https://photoref.carboatservices.fr/UkVOQVVMVA==/S0FESkFS/228c51fc981395dc40744c6af574169d/Mg==/21a451f4bdd4b3cff478909cc7c7c00d.png
RENAULT,"18,990 €","RENAULT ZOE
(2) R110 INTENS
Peinture Gris Titanium",RENAULT ZOE (2) R110 INTENS neuve Electrique 5 portes Saint-Nom-la-Bretêche (Île-de-France),https://www.promoneuve.fr/annonce/renault-zoe-neuve-896499506817515.html,Peinture Gris Titanium,"ZOE
(2)",NC,https://image.promoneuve.fr/648x365/896499506817515_STANDARD_0.jpg
RENAULT,"16,640 €","RENAULT ZOE
(2) R110 ZEN
Blanc Glacier opaque non métallisé",RENAULT ZOE (2) R110 ZEN neuve Electrique 5 portes Chalon-sur-Saône (Bourgogne Franche-Comté),https://www.promoneuve.fr/annonce/renault-zoe-neuve-168452198638222.html,Blanc Glacier opaque non métallisé,"ZOE
(2)",NC,https://image.promoneuve.fr/648x365/168452198638222_STANDARD_0.jpg
OPEL,"25,217 €","OPEL GRANDLAND X
1.5 DIESEL 130 7CV ELITE
Blanc Jade brillante",OPEL GRANDLAND X 1.5 DIESEL 130 7CV ELITE neuve Diesel 5 portes Fontaine (Auvergne Rhône-Alpes),https://www.promoneuve.fr/annonce/opel-grandland-x-neuve-599591283836178.html,Blanc Jade brillante,GRANDLAND,53 L,https://image.promoneuve.fr/648x365/599591283836178_STANDARD_0.jpg
RENAULT,"15,990 €","RENAULT TWINGO 3
III (2) ELECTRIQUE ZEN - ACHAT INTEGRAL
Peinture Blanc Cristal non métallisé",RENAULT TWINGO 3 III (2) ELECTRIQUE ZEN - ACHAT INTEGRAL neuve Electrique 5 portes Saint-Maximin-la-Sainte-Baume (Provence-Alpes-Côte d'Azur),https://www.promoneuve.fr/annonce/renault-twingo-3-neuve-859233400967292.html,Peinture Blanc Cristal non métallisé,TWINGO,NC,https://image.promoneuve.fr/648x365/859233400967292_STANDARD_0.jpg
SMART,"19,750 €","SMART FORTWO 3
III (2) ELECTRIQUE 60KW EQ PRIME
Peintures mate gris titania mat/Tridion gris graphite mat",SMART FORTWO 3 III (2) ELECTRIQUE 60KW EQ PRIME neuve Electrique 3 portes Les Ulis (Île-de-France),https://www.promoneuve.fr/annonce/smart-fortwo-3-neuve-720302801594717.html,Peintures mate gris titania mat/Tridion gris graphite mat,FORTWO,NC,https://image.promoneuve.fr/648x365/720302801594717_STANDARD_0.jpg
MITSUBISHI,"8,490 €","MITSUBISHI SPACE STAR 2
II (2) 1.0 MIVEC 71 AS&G INVITE
Cool silver metallisé",MITSUBISHI SPACE STAR 2 II (2) 1.0 MIVEC 71 AS&G INVITE neuve Essence 5 portes Thillois (Grand-Est),https://www.promoneuve.fr/annonce/mitsubishi-space-star-2-neuve-272972659421078.html,Cool silver metallisé,SPACE,35 L,https://image.promoneuve.fr/648x365/272972659421078_STANDARD_0.jpg
SKODA,"33,890 €","SKODA SUPERB 3
III (2) 2.0 TDI 190 SCR SPORTLINE DSG7
Rouge Velvet métallisé Premium",SKODA SUPERB 3 III (2) 2.0 TDI 190 SCR SPORTLINE DSG7 neuve Diesel 5 portes Tomblaine (Grand-Est),https://www.promoneuve.fr/annonce/skoda-superb-3-neuve-330187462806814.html,Rouge Velvet métallisé Premium,SUPERB,66 L,https://photoref.carboatservices.fr/U0tPREE=/U1VQRVJC/dea07ab2574d8be1e92fb2cbf6d653a3/Mg==/8f44be3ccaaae5ade2d7a78a8ae1ff70.png
RENAULT,"24,990 €","RENAULT ZOE
(2) R135 INTENS ACHAT INTEGRAL MY21
Gris Highland métallisé",RENAULT ZOE (2) R135 INTENS ACHAT INTEGRAL MY21 neuve Electrique 5 portes Brie-Comte-Robert (Île-de-France),https://www.promoneuve.fr/annonce/renault-zoe-neuve-414612166459409.html,Gris Highland métallisé,"ZOE
(2)",NC,https://photoref.carboatservices.fr/UkVOQVVMVA==/Wk9F/42b9abec9fc9ef6eef5369cf20600e1c/MQ==/267f337081ae059974474bacab0d5065.png
RENAULT,"15,700 €","RENAULT ZOE
(2) R110 INTENS 2019
Bleu Foudre métallisé",RENAULT ZOE (2) R110 INTENS 2019 neuve Electrique 5 portes Dijon (Bourgogne Franche-Comté),https://www.promoneuve.fr/annonce/renault-zoe-neuve-531451281672979.html,Bleu Foudre métallisé,"ZOE
(2)",NC,https://photoref.carboatservices.fr/UkVOQVVMVA==/Wk9F/42b9abec9fc9ef6eef5369cf20600e1c/Mg==/44e2527dd2fbac45e0ad7aaf6bcba2bb.png
RENAULT,"13,125 €","RENAULT TWINGO 3
III (2) ELECTRIQUE INTENS - ACHAT INTEGRAL
Peinture Gris Lunaire métallisé",RENAULT TWINGO 3 III (2) ELECTRIQUE INTENS - ACHAT INTEGRAL neuve Electrique 5 portes Arles (Provence-Alpes-Côte d'Azur),https://www.promoneuve.fr/annonce/renault-twingo-3-neuve-641492289344143.html,Peinture Gris Lunaire métallisé,TWINGO,NC,https://photoref.carboatservices.fr/UkVOQVVMVA==/VFdJTkdP/e76a9f62d9977b218fa9c4affcfbdc36/Mg==/83c7a533a3c2652722cb050284c17191.png
SKODA,"33,890 €","SKODA SUPERB 3
III (2) 2.0 TDI 190 SCR SPORTLINE DSG7
Rouge Velvet métallisé Premium",SKODA SUPERB 3 III (2) 2.0 TDI 190 SCR SPORTLINE DSG7 neuve Diesel 5 portes Tomblaine (Grand-Est),https://www.promoneuve.fr/annonce/skoda-superb-3-neuve-122053781667832.html,Rouge Velvet métallisé Premium,SUPERB,66 L,https://photoref.carboatservices.fr/U0tPREE=/U1VQRVJC/dea07ab2574d8be1e92fb2cbf6d653a3/Mg==/8f44be3ccaaae5ade2d7a78a8ae1ff70.png
RENAULT,"17,880 €","RENAULT ZOE
(2) R110 ZEN ACHAT INTEGRAL
Blanc Glacier opaque non métallisé",RENAULT ZOE (2) R110 ZEN ACHAT INTEGRAL neuve Electrique 5 portes Noisy-le-Grand (Île-de-France),https://www.promoneuve.fr/annonce/renault-zoe-neuve-545345097112118.html,Blanc Glacier opaque non métallisé,"ZOE
(2)",NC,https://photoref.carboatservices.fr/UkVOQVVMVA==/Wk9F/42b9abec9fc9ef6eef5369cf20600e1c/Mg==/52dfb7b8a5e16d91ba90856ea70da37b.png
RENAULT,"25,980 €","RENAULT KADJAR
(2) 1.3 TCE 140 FAP SL BLACK EDITION EDC
Peinture Gris Titanium",RENAULT KADJAR (2) 1.3 TCE 140 FAP SL BLACK EDITION EDC neuve Essence 5 portes Sartrouville (Île-de-France),https://www.promoneuve.fr/annonce/renault-kadjar-neuve-342716353491890.html,Peinture Gris Titanium,"KADJAR
(2)",55 L,https://image.promoneuve.fr/648x365/342716353491890_STANDARD_0.jpg
RENAULT,"23,990 €","RENAULT ZOE
(2) R135 INTENS ACHAT INTEGRAL
Blanc Glacier opaque non métallisé",RENAULT ZOE (2) R135 INTENS ACHAT INTEGRAL neuve Electrique 5 portes Saint-Maximin-la-Sainte-Baume (Provence-Alpes-Côte d'Azur),https://www.promoneuve.fr/annonce/renault-zoe-neuve-585491130077195.html,Blanc Glacier opaque non métallisé,"ZOE
(2)",NC,https://image.promoneuve.fr/648x365/585491130077195_STANDARD_0.jpg
RENAULT,"16,400 €","RENAULT ZOE
(2) R110 LIFE ACHAT INTEGRAL
Blanc Glacier opaque non métallisé",RENAULT ZOE (2) R110 LIFE ACHAT INTEGRAL neuve Electrique 5 portes Arles (Provence-Alpes-Côte d'Azur),https://www.promoneuve.fr/annonce/renault-zoe-neuve-908943075048924.html,Blanc Glacier opaque non métallisé,"ZOE
(2)",NC,https://image.promoneuve.fr/648x365/908943075048924_STANDARD_0.jpg
RENAULT,"18,990 €","RENAULT ZOE
(2) R135 INTENS
Gris Titanium métallisé",RENAULT ZOE (2) R135 INTENS neuve Electrique 5 portes Valenciennes (Hauts-de-France),https://www.promoneuve.fr/annonce/renault-zoe-neuve-431028671369631.html,Gris Titanium métallisé,"ZOE
(2)",NC,https://image.promoneuve.fr/648x365/431028671369631_STANDARD_0.jpg
AUDI,"31,990 €","AUDI A3 (4E GENERATION) SPORTBACK
IV SPORTBACK 35 TFSI 150 S LINE
Gris Daytona",AUDI A3 (4E GENERATION) SPORTBACK IV SPORTBACK 35 TFSI 150 S LINE neuve Essence 5 portes Hazebrouck (Hauts-de-France),https://www.promoneuve.fr/annonce/audi-a3-4e-generation-sportback-neuve-197753572567044.html,Gris Daytona,A3,50 L,https://image.promoneuve.fr/648x365/197753572567044_STANDARD_0.jpg
RENAULT,"15,590 €","RENAULT ZOE
R90 LIFE
Peinture Gris Titanium",RENAULT ZOE R90 LIFE neuve Electrique 5 portes Lunel (Occitanie),https://www.promoneuve.fr/annonce/renault-zoe-neuve-808162750775515.html,Peinture Gris Titanium,"ZOE
R90",NC,https://image.promoneuve.fr/648x365/808162750775515_STANDARD_0.jpg
RENAULT,"23,880 €","RENAULT MEGANE 4 ESTATE
IV (2) ESTATE 1.5 BLUE DCI 115 INTENS EDC 21B
Peinture Gris Baltique",RENAULT MEGANE 4 ESTATE IV (2) ESTATE 1.5 BLUE DCI 115 INTENS EDC 21B neuve Diesel 5 portes Noisy-le-Grand (Île-de-France),https://www.promoneuve.fr/annonce/renault-megane-4-estate-neuve-805454894762880.html,Peinture Gris Baltique,MEGANE,45 L,https://photoref.carboatservices.fr/UkVOQVVMVA==/TUVHQU5F/6157812321e58a9f000e720980c72871/Mg==/3cff22b53d0753c455b45e048e532429.png
RENAULT,"29,490 €","RENAULT MEGANE 4 ESTATE
IV (2) ESTATE E-TECH PLUG-IN HYBRIDE 160 RS LINE
Peinture Blanc Nacré",RENAULT MEGANE 4 ESTATE IV (2) ESTATE E-TECH PLUG-IN HYBRIDE 160 RS LINE neuve Hybride essence électrique 5 portes Saint-Chamond (Auvergne Rhône-Alpes),https://www.promoneuve.fr/annonce/renault-megane-4-estate-neuve-910922475673186.html,Peinture Blanc Nacré,MEGANE,NC,https://photoref.carboatservices.fr/UkVOQVVMVA==/TUVHQU5F/6157812321e58a9f000e720980c72871/Mg==/a8cdfb829f2f19014654d664348cb385.png
RENAULT,"18,999 €","RENAULT ZOE
(2) R135 EDITION ONE
Gris Highland métallisé",RENAULT ZOE (2) R135 EDITION ONE neuve Electrique 5 portes Nice (Provence-Alpes-Côte d'Azur),https://www.promoneuve.fr/annonce/renault-zoe-neuve-641179418905858.html,Gris Highland métallisé,"ZOE
(2)",NC,https://image.promoneuve.fr/648x365/641179418905858_STANDARD_0.jpg
RENAULT,"21,890 €","RENAULT MEGANE 4
IV (2) 1.3 TCE 140 FAP R.S. LINE
Peinture Rouge Flamme",RENAULT MEGANE 4 IV (2) 1.3 TCE 140 FAP R.S. LINE neuve Essence 5 portes Chanteloup-en-Brie (Île-de-France),https://www.promoneuve.fr/annonce/renault-megane-4-neuve-722325808894503.html,Peinture Rouge Flamme,MEGANE,47 L,https://image.promoneuve.fr/648x365/722325808894503_STANDARD_0.jpg
VOLKSWAGEN,"22,990 €","VOLKSWAGEN GOLF 8
VIII 2.0 TDI SCR 115 LIFE BUSINESS 1ST BV6
Blanc Pur uni",VOLKSWAGEN GOLF 8 VIII 2.0 TDI SCR 115 LIFE BUSINESS 1ST BV6 neuve Diesel 5 portes Bruay-la-Buissière (Hauts-de-France),https://www.promoneuve.fr/annonce/volkswagen-golf-8-neuve-697574159956056.html,Blanc Pur uni,GOLF,50 L,https://image.promoneuve.fr/648x365/697574159956056_STANDARD_0.jpg
VOLKSWAGEN,"9,790 €","VOLKSWAGEN UP!
(2) 1.0 60 UNITED 5P
Gris Tungstène métallisé",VOLKSWAGEN UP! (2) 1.0 60 UNITED 5P neuve Essence 5 portes Carpentras (Provence-Alpes-Côte d'Azur),https://www.promoneuve.fr/annonce/volkswagen-up-neuve-462183736248113.html,Gris Tungstène métallisé,"UP!
(2)",35 L,https://photoref.carboatservices.fr/Vk9MS1NXQUdFTg==/VVAh/6fdd239b6c4d7d29b134b6a54e2f7950/Mg==/4b08350acda9b9684c17e33613fd7fbc.png
RENAULT,"28,190 €","RENAULT ZOE
(2) R135 GRAND LARGE ACHAT INTEGRAL
Blanc Quartz métallisé spécial",RENAULT ZOE (2) R135 GRAND LARGE ACHAT INTEGRAL neuve Electrique 5 portes Valenciennes (Hauts-de-France),https://www.promoneuve.fr/annonce/renault-zoe-neuve-285625043924741.html,Blanc Quartz métallisé spécial,"ZOE
(2)",NC,https://image.promoneuve.fr/648x365/285625043924741_STANDARD_0.jpg
RENAULT,"24,299 €","RENAULT ZOE
(2) R110 INTENS ACHAT INTEGRAL 2CV
Gris Highland métallisé",RENAULT ZOE (2) R110 INTENS ACHAT INTEGRAL 2CV neuve Electrique 5 portes Cannes (Provence-Alpes-Côte d'Azur),https://www.promoneuve.fr/annonce/renault-zoe-neuve-182610332806301.html,Gris Highland métallisé,"ZOE
(2)",NC,https://image.promoneuve.fr/648x365/182610332806301_STANDARD_0.jpg
RENAULT,"16,890 €","RENAULT ZOE
(2) R110 ZEN ACHAT INTEGRAL
Blanc Glacier opaque non métallisé",RENAULT ZOE (2) R110 ZEN ACHAT INTEGRAL neuve Electrique 5 portes Chanteloup-en-Brie (Île-de-France),https://www.promoneuve.fr/annonce/renault-zoe-neuve-995095574730706.html,Blanc Glacier opaque non métallisé,"ZOE
(2)",NC,https://photoref.carboatservices.fr/UkVOQVVMVA==/Wk9F/42b9abec9fc9ef6eef5369cf20600e1c/Mg==/52dfb7b8a5e16d91ba90856ea70da37b.png
RENAULT,"16,400 €","RENAULT ZOE
(2) R110 LIFE ACHAT INTEGRAL
Blanc Glacier opaque non métallisé",RENAULT ZOE (2) R110 LIFE ACHAT INTEGRAL neuve Electrique 5 portes Arles (Provence-Alpes-Côte d'Azur),https://www.promoneuve.fr/annonce/renault-zoe-neuve-872708381601973.html,Blanc Glacier opaque non métallisé,"ZOE
(2)",NC,https://image.promoneuve.fr/648x365/872708381601973_STANDARD_0.jpg
RENAULT,"23,480 €","RENAULT MEGANE 4 ESTATE
IV (2) ESTATE 1.3 TCE 140 FAP INTENS EDC 21B
Peinture Gris Baltique",RENAULT MEGANE 4 ESTATE IV (2) ESTATE 1.3 TCE 140 FAP INTENS EDC 21B neuve Essence 5 portes Brie-Comte-Robert (Île-de-France),https://www.promoneuve.fr/annonce/renault-megane-4-estate-neuve-989236479316927.html,Peinture Gris Baltique,MEGANE,50 L,https://photoref.carboatservices.fr/UkVOQVVMVA==/TUVHQU5F/6157812321e58a9f000e720980c72871/Mg==/3cff22b53d0753c455b45e048e532429.png
MAZDA,"26,264 €","MAZDA MX-30
E-SKYACTIV 145 INDUSTRIAL VINTAGE
Peinture Jet Black Mica",MAZDA MX-30 E-SKYACTIV 145 INDUSTRIAL VINTAGE neuve Electrique 5 portes Coignières (Île-de-France),https://www.promoneuve.fr/annonce/mazda-mx-30-neuve-957565094958505.html,Peinture Jet Black Mica,"MX-30
E-SKYACTIV",NC,https://image.promoneuve.fr/648x365/957565094958505_STANDARD_0.jpg
OPEL,"21,942 €","OPEL CORSA 6
VI MOTEUR ELECTRIQUE 136 CORSA-E ELEGANCE 5P
Blanc Glacier Uni",OPEL CORSA 6 VI MOTEUR ELECTRIQUE 136 CORSA-E ELEGANCE 5P neuve Electrique 5 portes Salon-de-Provence (Provence-Alpes-Côte d'Azur),https://www.promoneuve.fr/annonce/opel-corsa-6-neuve-968130087183817.html,Blanc Glacier Uni,CORSA,NC,https://image.promoneuve.fr/648x365/968130087183817_STANDARD_0.jpg
MAZDA,"26,500 €","MAZDA MX-30
E-SKYACTIV 145 INDUSTRIAL VINTAGE
Peinture Soul Red Crystal 3-ton",MAZDA MX-30 E-SKYACTIV 145 INDUSTRIAL VINTAGE neuve Electrique 5 portes Salon-de-Provence (Provence-Alpes-Côte d'Azur),https://www.promoneuve.fr/annonce/mazda-mx-30-neuve-685401379860158.html,Peinture Soul Red Crystal 3-ton,"MX-30
E-SKYACTIV",NC,https://photoref.carboatservices.fr/TUFaREE=/TVgtMzA=/10b589e7091a738c2159b54cfdcf8039/MQ==/90bf3759a98218eb59c5cd2d936da2b1.png
VOLKSWAGEN,"19,900 €","VOLKSWAGEN GOLF 7
VII (2) 1.5 TSI EVO 150 8CV MATCH DSG7
Reflet d'Argent métallisé",VOLKSWAGEN GOLF 7 VII (2) 1.5 TSI EVO 150 8CV MATCH DSG7 neuve Essence 5 portes Tomblaine (Grand-Est),https://www.promoneuve.fr/annonce/volkswagen-golf-7-neuve-984000599801349.html,Reflet d'Argent métallisé,GOLF,50 L,https://photoref.carboatservices.fr/Vk9MS1NXQUdFTg==/R09MRg==/08ec1c0671077763c9934de289643b59/Mg==/963e61a4d0ded9e115c5f9e7d25e1a07.png
RENAULT,"19,990 €","RENAULT MEGANE 4
IV (2) 1.5 BLUE DCI 115 INTENS EDC
Peinture Blanc Glacier",RENAULT MEGANE 4 IV (2) 1.5 BLUE DCI 115 INTENS EDC neuve Diesel 5 portes Montpellier (Occitanie),https://www.promoneuve.fr/annonce/renault-megane-4-neuve-649394620904187.html,Peinture Blanc Glacier,MEGANE,45 L,https://image.promoneuve.fr/648x365/649394620904187_STANDARD_0.jpg
RENAULT,"24,990 €","RENAULT GRAND SCENIC 4
IV 1.7 DCI 120 BLUE INTENS
Peinture métallisée Gris Platine / Toit Noir",RENAULT GRAND SCENIC 4 IV 1.7 DCI 120 BLUE INTENS neuve Diesel 5 portes Le Mans (Pays de la Loire),https://www.promoneuve.fr/annonce/renault-grand-scenic-4-neuve-800915192921828.html,Peinture métallisée Gris Platine / Toit Noir,GRAND,53 L,https://image.promoneuve.fr/648x365/800915192921828_STANDARD_0.jpg
RENAULT,"24,580 €","RENAULT CAPTUR 2
II 1.6 E-TECH PLUG-IN 160 INTENS MY21
Peinture métallisée Gris Cassiopée / Toit Noir Etoilé",RENAULT CAPTUR 2 II 1.6 E-TECH PLUG-IN 160 INTENS MY21 neuve Hybride essence électrique 5 portes Noisy-le-Grand (Île-de-France),https://www.promoneuve.fr/annonce/renault-captur-2-neuve-849526017005964.html,Peinture métallisée Gris Cassiopée / Toit Noir Etoilé,CAPTUR,39 L,https://photoref.carboatservices.fr/UkVOQVVMVA==/Q0FQVFVS/ef6431277446a3ef6cd4dea1e8e4311b/MQ==/fc2afb07e09ed90d8537fb6caf85f42c.png
OPEL,"18,541 €","OPEL CROSSLAND X
1.5 DIESEL 120 ELEGANCE AUTO
Gris pierre de lune métallisé/toit contrasté",OPEL CROSSLAND X 1.5 DIESEL 120 ELEGANCE AUTO neuve Diesel 5 portes Fontaine (Auvergne Rhône-Alpes),https://www.promoneuve.fr/annonce/opel-crossland-x-neuve-961214371834393.html,Gris pierre de lune métallisé/toit contrasté,CROSSLAND,45 L,https://image.promoneuve.fr/648x365/961214371834393_STANDARD_0.jpg
RENAULT,"27,900 €","RENAULT ZOE
(2) R135 EXCEPTION ACHAT INTEGRAL
Blanc Quartz métallisé spécial",RENAULT ZOE (2) R135 EXCEPTION ACHAT INTEGRAL neuve Electrique 5 portes Vesoul (Bourgogne Franche-Comté),https://www.promoneuve.fr/annonce/renault-zoe-neuve-922974747120499.html,Blanc Quartz métallisé spécial,"ZOE
(2)",NC,https://image.promoneuve.fr/648x365/922974747120499_STANDARD_0.jpg
VOLVO,"19,980 €","VOLVO V40 (2E GENERATION)
II (2) 2.0 D2 ADBLUE 120 BUSINESS GEARTRONIC 6
Noir Onyx métallisé",VOLVO V40 (2E GENERATION) II (2) 2.0 D2 ADBLUE 120 BUSINESS GEARTRONIC 6 neuve Diesel 5 portes Buchelay (Île-de-France),https://www.promoneuve.fr/annonce/volvo-v40-2e-generation-neuve-385962.html,Noir Onyx métallisé,V40,62 L,https://image.promoneuve.fr/648x365/385962_STANDARD_0.jpg
RENAULT,"19,900 €","RENAULT ZOE
(2) R135 EDITION ONE
Noir Etoilé métallisé",RENAULT ZOE (2) R135 EDITION ONE neuve Electrique 5 portes Douai (Hauts-de-France),https://www.promoneuve.fr/annonce/renault-zoe-neuve-615417387105570.html,Noir Etoilé métallisé,"ZOE
(2)",NC,https://image.promoneuve.fr/648x365/615417387105570_STANDARD_0.jpg
RENAULT,"23,273 €","RENAULT ZOE
(2) R110 ZEN ACHAT INTEGRAL
Rouge Flamme métallisé spécial",RENAULT ZOE (2) R110 ZEN ACHAT INTEGRAL neuve Electrique 5 portes Corbeil-Essonnes (Île-de-France),https://www.promoneuve.fr/annonce/renault-zoe-neuve-985117979466056.html,Rouge Flamme métallisé spécial,"ZOE
(2)",NC,https://photoref.carboatservices.fr/UkVOQVVMVA==/Wk9F/42b9abec9fc9ef6eef5369cf20600e1c/Mg==/610ae249e6fd62f98817a9e4a953ad94.png
RENAULT,"21,590 €","RENAULT MEGANE 4
IV (2) 1.5 BLUE DCI 115 INTENS
Peinture Blanc Nacré",RENAULT MEGANE 4 IV (2) 1.5 BLUE DCI 115 INTENS neuve Diesel 5 portes Saint-Nom-la-Bretêche (Île-de-France),https://www.promoneuve.fr/annonce/renault-megane-4-neuve-803635209808419.html,Peinture Blanc Nacré,MEGANE,45 L,https://image.promoneuve.fr/648x365/803635209808419_STANDARD_0.jpg
